5.246913580246912456e-01,4.687500000000000000e-01,4.620253164556962222e-01,4.203821656050956146e-01,4.630872483221477043e-01,5.294117647058822484e-01,4.620253164556962222e-01,5.354838709677420816e-01,4.589041095890409871e-01,4.176470588235294268e-01,5.449101796407185283e-01,5.548780487804878536e-01,4.966442953020134277e-01,4.267515923566879699e-01,4.814814814814815103e-01,5.684931506849315586e-01,4.713375796178344013e-01,4.705882352941176960e-01,5.679012345679012030e-01,4.819277108433733803e-01
5.449101796407185283e-01,5.329670329670329609e-01,5.243902439024390461e-01,4.722222222222222099e-01,4.814814814814815103e-01,5.443037974683544444e-01,5.333333333333332149e-01,5.724137931034483096e-01,5.333333333333332149e-01,5.035971223021582510e-01,4.697986577181207934e-01,5.200000000000000178e-01,5.454545454545454142e-01,5.228758169934640820e-01,4.765100671140939936e-01,0.000000000000000000e+00,5.369127516778524623e-01,0.000000000000000000e+00,4.509803921568628082e-01,0.000000000000000000e+00
4.691358024691357209e-01,5.200000000000000178e-01,4.868421052631579093e-01,4.895104895104894771e-01,5.541401273885350198e-01,4.970059880239521277e-01,5.517241379310344751e-01,4.493670886075948889e-01,5.343511450381679406e-01,4.130434782608696231e-01,5.312500000000000000e-01,5.104895104895105229e-01,5.217391304347825942e-01,4.972972972972973249e-01,4.580645161290323175e-01,0.000000000000000000e+00,5.120481927710843761e-01,0.000000000000000000e+00,5.064935064935064402e-01,0.000000000000000000e+00
5.031446540880503138e-01,5.063291139240505556e-01,5.086705202312138407e-01,4.909090909090909061e-01,5.792349726775956054e-01,4.625000000000000222e-01,5.533333333333332327e-01,5.121951219512195230e-01,4.727272727272726072e-01,5.084745762711864181e-01,5.584415584415584055e-01,4.251497005988024713e-01,5.705521472392639515e-01,5.882352941176470784e-01,5.298013245033111884e-01,0.000000000000000000e+00,5.885714285714285232e-01,0.000000000000000000e+00,4.649681528662419905e-01,0.000000000000000000e+00
4.948979591836735192e-01,5.294117647058822484e-01,5.197368421052631637e-01,5.113636363636363535e-01,5.408805031446539680e-01,4.594594594594594850e-01,4.709302325581394832e-01,4.939759036144577009e-01,5.209580838323352170e-01,4.765100671140939936e-01,5.828220858895704071e-01,5.238095238095238360e-01,5.129870129870129913e-01,6.058823529411764275e-01,4.651162790697673799e-01,0.000000000000000000e+00,4.943820224719100986e-01,0.000000000000000000e+00,4.444444444444444198e-01,0.000000000000000000e+00
5.151515151515151381e-01,5.529411764705881582e-01,5.333333333333332149e-01,5.000000000000000000e-01,4.430379746835442223e-01,5.058139534883721034e-01,5.443037974683544444e-01,5.064935064935064402e-01,4.625000000000000222e-01,5.842696629213481874e-01,4.780219780219781001e-01,4.687500000000000000e-01,5.419354838709676825e-01,5.090909090909090384e-01,5.590062111801241684e-01,0.000000000000000000e+00,5.266666666666666163e-01,0.000000000000000000e+00,4.353741496598639293e-01,0.000000000000000000e+00
5.276073619631901357e-01,5.796178343949044409e-01,4.819277108433733803e-01,5.425531914893616525e-01,4.557823129251700189e-01,5.059523809523808202e-01,4.970414201183431802e-01,5.033112582781457123e-01,4.810126582278481111e-01,5.000000000000000000e-01,4.933333333333331794e-01,5.094339622641509413e-01,4.844720496894410200e-01,5.950920245398771957e-01,5.102040816326530726e-01,0.000000000000000000e+00,5.889570552147239679e-01,0.000000000000000000e+00,4.726027397260273988e-01,0.000000000000000000e+00
4.470588235294117863e-01,4.740259740259740173e-01,5.672514619883041176e-01,5.392670157068063519e-01,5.442176870748299811e-01,4.840764331210191118e-01,5.490196078431373028e-01,5.680473372781065233e-01,4.782608695652174058e-01,4.654088050314464931e-01,5.000000000000000000e-01,5.361445783132530174e-01,4.521276595744680993e-01,5.297619047619047672e-01,5.062499999999999778e-01,0.000000000000000000e+00,4.880952380952380265e-01,0.000000000000000000e+00,5.541401273885350198e-01,0.000000000000000000e+00
5.250000000000000222e-01,5.337837837837836608e-01,4.248366013071894765e-01,4.903225806451613211e-01,4.666666666666666186e-01,5.483870967741935054e-01,5.211267605633802535e-01,5.030303030303030498e-01,4.761904761904762196e-01,5.033557046979866278e-01,5.755813953488372325e-01,4.670658682634730163e-01,5.153374233128834581e-01,5.555555555555554692e-01,5.133333333333331971e-01,0.000000000000000000e+00,5.930232558139535426e-01,0.000000000000000000e+00,5.344827586206896131e-01,0.000000000000000000e+00
5.375722543352600136e-01,5.833333333333333703e-01,5.870967741935483319e-01,5.205479452054793121e-01,4.506172839506172867e-01,4.850299401197605276e-01,5.124999999999999556e-01,5.121951219512195230e-01,5.231788079470198749e-01,4.970059880239521277e-01,5.161290322580645018e-01,4.375000000000000000e-01,5.341614906832298226e-01,5.061728395061727559e-01,5.324675324675324228e-01,0.000000000000000000e+00,4.782608695652174058e-01,0.000000000000000000e+00,5.749999999999999556e-01,0.000000000000000000e+00
4.890109890109888835e-01,5.197368421052631637e-01,5.885714285714285232e-01,5.192307692307692735e-01,4.934210526315788159e-01,5.030674846625767804e-01,5.238095238095238360e-01,4.900662251655629187e-01,4.705882352941176960e-01,5.999999999999999778e-01,5.537634408602151170e-01,4.716981132075471761e-01,5.686274509803921351e-01,5.493827160493827133e-01,5.533333333333332327e-01,0.000000000000000000e+00,4.903225806451613211e-01,0.000000000000000000e+00,5.194805194805194315e-01,0.000000000000000000e+00
5.333333333333332149e-01,5.751633986928104125e-01,5.541401273885350198e-01,5.448275862068965303e-01,4.478527607361963425e-01,4.912280701754386802e-01,4.452054794520547976e-01,5.161290322580645018e-01,4.723926380368096978e-01,5.571428571428571619e-01,4.935064935064936154e-01,5.035971223021582510e-01,5.438596491228070429e-01,4.969325153374232196e-01,4.383561643835616195e-01,0.000000000000000000e+00,4.971098265895955159e-01,0.000000000000000000e+00,4.774193548387096198e-01,0.000000000000000000e+00
5.182926829268293956e-01,5.094339622641509413e-01,5.620915032679737466e-01,5.476190476190475609e-01,5.000000000000000000e-01,4.819277108433733803e-01,5.350318471337580650e-01,5.390070921985815611e-01,5.414012738853503093e-01,5.600000000000000533e-01,5.950920245398771957e-01,6.012658227848101111e-01,5.000000000000000000e-01,5.032258064516128560e-01,4.864864864864864025e-01,0.000000000000000000e+00,5.799999999999999600e-01,0.000000000000000000e+00,5.517241379310344751e-01,0.000000000000000000e+00
4.451219512195122019e-01,5.136986301369863561e-01,5.636363636363636020e-01,5.269461077844311836e-01,5.062499999999999778e-01,4.691358024691357209e-01,5.476190476190475609e-01,5.151515151515151381e-01,5.000000000000000000e-01,5.783132530120480563e-01,5.562913907284767756e-01,5.194805194805194315e-01,5.629139072847680891e-01,5.298013245033111884e-01,5.493827160493827133e-01,0.000000000000000000e+00,5.543478260869564300e-01,0.000000000000000000e+00,5.298507462686568026e-01,0.000000000000000000e+00
5.612903225806451513e-01,5.403726708074535479e-01,5.370370370370370905e-01,5.850340136054421603e-01,5.185185185185184897e-01,5.541401273885350198e-01,4.939759036144577009e-01,5.460122699386502632e-01,5.000000000000000000e-01,5.129870129870129913e-01,5.515151515151515138e-01,5.986842105263158187e-01,5.497076023391813671e-01,4.972677595628415270e-01,5.689655172413792261e-01,0.000000000000000000e+00,4.943181818181818232e-01,0.000000000000000000e+00,5.259740259740259827e-01,0.000000000000000000e+00
5.225806451612904358e-01,5.096774193548386789e-01,5.394736842105263275e-01,4.939759036144577009e-01,5.103448275862068062e-01,5.449735449735449988e-01,5.586592178770949380e-01,4.624277456647399864e-01,5.000000000000000000e-01,5.731707317073171382e-01,6.441717791411041283e-01,5.612903225806451513e-01,5.535714285714287142e-01,5.602409638554215476e-01,5.246913580246912456e-01,0.000000000000000000e+00,5.064935064935064402e-01,0.000000000000000000e+00,5.480225988700564432e-01,0.000000000000000000e+00
5.487804878048779811e-01,5.454545454545454142e-01,4.966442953020134277e-01,5.960264900662252119e-01,5.000000000000000000e-01,5.149700598802393614e-01,4.644808743169399068e-01,5.949367088607593335e-01,5.962732919254658537e-01,5.176470588235295711e-01,5.654761904761904656e-01,5.984848484848485084e-01,5.652173913043477826e-01,5.823529411764705177e-01,5.235294117647059098e-01,0.000000000000000000e+00,4.807692307692307265e-01,0.000000000000000000e+00,6.049382716049384046e-01,0.000000000000000000e+00
