-2.518842369318008423e-02,-7.943363487720489502e-02
-2.081368491053581238e-02,-3.991739824414253235e-02
-2.345017045736312866e-01,-1.294703185558319092e-01
4.434772968292236328e+00,-9.403399467468261719e+00
3.984347820281982422e+00,5.187784433364868164e-01
-5.931536480784416199e-02,-7.664531469345092773e-02
-2.031298726797103882e-01,-2.288227826356887817e-01
-3.945602476596832275e-01,-2.054339051246643066e-01
2.995729744434356689e-01,-1.100527286529541016e+00
-8.532069623470306396e-02,-1.005050987005233765e-01
