2.351838267022034756e+01,-9.801963910900211019e+00,-8.696587755353110794e+00,-2.132073723708931823e+01,-1.735545483236153874e-01,9.827427867270259298e+00,-3.537219247491091956e+00,5.553197418563736498e+00,-1.715809168104096472e+01,-1.314403005193849339e+01,1.467340883560047615e+01,1.795267204800646965e+01,6.126360884764483039e+00,-1.752227068781862229e+01,-2.057522519503624192e+00,2.181413107476248925e+01,8.137629226303040753e+00,-1.980835311477422422e+00,1.696194359436164945e+01,-5.074379071494055538e+00
4.008351294400421594e+00,-6.783131553263560320e+00,-1.390217443774403927e+00,-4.987745320230497548e+00,-6.386577077312932005e+00,1.123017223572505330e+00,1.154130266564424190e+01,4.013741982729312241e+01,1.359692413172405967e+00,-1.744380257671269474e+00,8.129552732894278932e+00,2.637828923901235800e+00,9.888639515874654284e-01,2.006431638698312980e+01,-7.416372320064435364e+00,-1.085640265971226626e+02,1.661107234396268229e-01,-1.108964857838181075e+02,-1.056786981710940765e+01,-1.204277101847746252e+02
-6.472834658861107648e+00,1.217434559618054379e+01,-1.051034804142645207e+01,-7.625426509037002809e+00,1.823721512069587192e+01,8.738154511757672438e+00,1.415500807631755187e+01,-1.962839690068017617e+01,6.396370297730813448e+00,-1.047386470444378581e+01,2.144030105201369096e+01,-1.355693257708540989e+00,5.636311348653177511e+00,-2.057165869724162377e+00,-2.657581370378295560e+01,-1.036641049908547245e+02,-9.018907400743271907e+00,-1.269363174723028465e+02,-1.852124802672888038e+00,-9.747611732209692548e+01
3.104772783601107733e+01,7.304706556653643545e+00,-2.351279218906812574e+00,6.297318065875334270e+00,1.914844702515274832e+01,-5.347359310286385004e+00,1.225792210880170607e+01,-2.306713829328901788e+00,1.141187040434956401e+01,1.448197905421674214e+01,1.963520247502305693e+01,-1.317937079916644727e+01,2.027938473675007813e+01,1.965344284503933281e+01,1.112777317384906262e+01,-1.014771250795658375e+02,2.917772502068517682e+01,-1.421463312397065124e+02,-1.159300530866572743e+01,-1.174239549401456912e+02
1.545483781686521851e+01,4.021469245075954824e+00,9.569039893669980756e+00,1.382123436645207448e+01,2.808553646545679428e+01,-2.102402950576115703e+00,1.418925442292802985e-01,-2.676794860005048404e-01,1.157072955715234919e+01,3.627548402324617616e+00,3.783898320425939232e+01,6.258931186963188509e+00,8.384629936986728538e+00,3.936171800097888251e+01,-2.336257732009469734e+00,-1.237397557428691499e+02,1.750753933451991040e+00,-1.169364386180069175e+02,-1.495016815113873321e+01,-1.228046595978787536e+02
2.066304687709944332e+01,2.199132534917781712e+01,1.562233649908179922e+00,6.017880529494479269e+00,-8.417278559698182505e+00,1.120753159268226362e+01,6.941207762570721362e-01,1.799032322509421533e+01,-5.480367138726892628e-01,1.302096023960771021e+01,1.327866268104395608e+01,7.920431673871806133e+00,1.973312883463596279e+01,-7.190655217336400007e+00,8.391608319839773955e+00,-1.070883737321016298e+02,5.850674560706048410e+00,-1.070696346105964096e+02,-1.393461123490224907e+01,-1.004249760626323251e+02
1.211639462162239766e+01,2.928997036638500973e+01,-5.514927613607166990e+00,2.528588866988430439e+01,-3.019537529596077796e+00,6.137937165731186528e-01,-1.033407070173947062e+00,2.105139395621040777e+01,-1.893563327366247862e+01,1.228769740833816293e+01,1.186313450098247380e+01,4.140956452241766073e+01,-1.277510494964049670e+01,3.244186364440288628e+01,-2.674972782416864536e+00,-9.605858262388190383e+01,1.735794911491698400e+01,-1.086882389135948017e+02,-1.971168074553465033e+01,-9.526598094489239088e+01
-4.326944726684248899e+00,-1.740592819315235351e+00,1.908213823038788703e+01,2.885354926338586878e+01,-6.528235519291356148e+00,-5.018521284747631261e-01,1.773700734706952886e+01,3.445254942429372846e+01,6.198187828474459593e+00,1.605157561259477950e+00,9.935459498021687708e+00,1.052445814136718738e+01,-1.294501712355411982e+01,-5.833005571181232085e+00,-8.461133235252704665e+00,-1.128565419692432386e+02,-1.468146859437379170e+01,-1.368733154095433804e+02,6.800315575113633493e+00,-1.176720397663900144e+02
1.029363265995408305e+01,2.184422409835820389e+01,-2.342760754763108011e+01,-1.560131482355388499e+01,-1.176545904674672371e+01,8.552290149527225438e+00,2.423546195626943245e+01,1.136798784724853206e+01,-3.101341546408247218e+00,5.540976837019721657e+00,2.759925203392672799e+01,-7.477890437372555432e+00,8.195284679302364594e+00,2.920490840945919331e+01,2.663306778237731098e+00,-9.314242818353658038e+01,1.617331053526351070e+01,-1.055438843661619899e+02,1.531806486672313916e+01,-1.199088885311508506e+02
2.212700584497980572e+01,7.526728215858702775e+00,3.981307696906745264e+01,1.098450110094481325e+01,-7.184515718004765183e+00,8.724047117211688018e+00,-1.479116974471068158e+00,9.187568164111791447e+00,-9.381506183081883776e+00,5.179757554817697063e+00,7.808718526101444901e+00,-1.331511821638684445e+01,7.658523804898670129e+00,-1.870352305512393798e+01,9.941685467245255481e+00,-1.030196887181983385e+02,-1.120429604341925156e+01,-1.076744378213152231e+02,1.462036845483134151e+01,-1.148686630637316881e+02
