9.891914129257202148e-01,9.807640314102171741e-01,1.000657677650451438e+00,9.930411577224731445e-01,9.427397847175598145e-01,9.477608799934386097e-01,9.754666686058045544e-01,9.341199398040770374e-01,9.789475202560425915e-01,9.628430604934693493e-01,9.607021212577819824e-01,9.506789445877076306e-01,1.022091627120971680e+00,1.021559476852416992e+00,1.024790525436401145e+00,nan,9.600428938865661621e-01,nan,1.005804896354675293e+00,nan
9.695786237716673694e-01,9.598537683486938477e-01,9.778676629066468395e-01,9.886465668678283691e-01,9.855179190635680042e-01,9.270792603492737927e-01,9.713408350944520153e-01,9.378339648246766247e-01,9.880639314651488148e-01,9.661446809768675648e-01,9.979521632194522374e-01,9.645780920982361950e-01,9.861782193183900036e-01,9.843087792396544300e-01,9.799164533615112305e-01,nan,1.011296749114990234e+00,nan,9.999847412109376110e-01,nan
9.917521476745602138e-01,9.450044035911560059e-01,9.874556660652158424e-01,9.736053943634032093e-01,9.765768051147462048e-01,9.660719633102418102e-01,9.205668568611143909e-01,9.050626158714294434e-01,9.708863496780395508e-01,9.326896071434022106e-01,9.656436443328856312e-01,9.668741226196287952e-01,1.007837176322937012e+00,1.002745151519775391e+00,1.002376914024353027e+00,nan,1.010661959648132324e+00,nan,1.023736953735351562e+00,nan
9.651811718940735974e-01,9.783256053924560547e-01,9.508092999458314099e-01,9.683356285095215954e-01,1.005221605300903098e+00,9.443644285202024147e-01,9.675293564796449974e-01,9.199196696281431995e-01,9.760032296180723987e-01,9.077569246292114258e-01,9.507210850715636097e-01,9.348523616790771484e-01,9.824778437614439808e-01,1.011827588081359863e+00,9.902343153953550026e-01,nan,1.004428386688232422e+00,nan,9.745244979858398438e-01,nan
9.296092391014100231e-01,9.401251673698424183e-01,9.652394652366640404e-01,9.671334624290466309e-01,9.791777133941650391e-01,9.451859593391418457e-01,1.005322933197021484e+00,9.456788897514344372e-01,9.862535595893859863e-01,9.272238016128540039e-01,9.630928635597227894e-01,9.868818521499631569e-01,9.957402348518371582e-01,9.937840700149538353e-01,9.603353142738342285e-01,nan,1.004251122474670410e+00,nan,9.706974029541015625e-01,nan
9.780212044715880237e-01,9.752523899078365810e-01,9.562357068061826393e-01,9.598382711410522461e-01,9.896902441978453480e-01,9.294976592063903809e-01,9.682654738426208496e-01,9.227067828178403541e-01,9.540368914604188122e-01,9.279923439025882237e-01,9.536356925964354359e-01,9.270429015159608044e-01,1.002763032913208008e+00,9.713472723960876465e-01,9.854099154472352184e-01,nan,1.004840016365051270e+00,nan,1.031156778335571289e+00,nan
9.878223538398743786e-01,9.500619769096374512e-01,9.457752108573913574e-01,9.931787252426147461e-01,9.955307245254515491e-01,9.404655694961547852e-01,9.686737656593321644e-01,8.997797966003419079e-01,9.627410173416135475e-01,9.496134519577024147e-01,9.660666584968563564e-01,9.491310119628904030e-01,9.840175509452817604e-01,9.894164800643919788e-01,1.000658154487609863e+00,nan,1.014910817146301270e+00,nan,9.989392161369325951e-01,nan
9.806502461433409534e-01,9.809750914573668323e-01,9.288265705108641468e-01,1.005978584289550781e+00,9.826180934906003639e-01,9.524526000022888184e-01,9.693851470947264515e-01,9.310005903244018555e-01,9.468545913696290173e-01,9.137049913406372070e-01,9.292356371879576526e-01,9.170752763748170056e-01,1.010137796401977539e+00,9.947841167449952282e-01,1.013817429542541504e+00,nan,1.029662132263183816e+00,nan,9.625098109245300293e-01,nan
9.859281182289123535e-01,9.337163567543027565e-01,9.718489646911617763e-01,9.793435335159298427e-01,1.012040615081787109e+00,9.546301364898680530e-01,9.639412164688110352e-01,9.368417263031005859e-01,9.506462216377258301e-01,8.882665634155274548e-01,9.307196736335752174e-01,9.618037343025209740e-01,9.651150107383728027e-01,1.002520918846130371e+00,9.641805887222290039e-01,nan,1.022447705268860085e+00,nan,9.882826805114743873e-01,nan
9.832772612571714088e-01,9.135347008705140270e-01,9.643706679344176136e-01,9.732114672660827637e-01,9.981445074081419788e-01,9.643632769584655762e-01,9.462971687316894531e-01,8.782514929771423340e-01,9.193962812423706055e-01,9.084212779998781517e-01,9.452594518661502354e-01,9.499865174293518066e-01,1.001482009887695090e+00,1.018389105796813965e+00,9.997733831405639648e-01,nan,9.728310704231262207e-01,nan,9.754341244697571911e-01,nan
9.530615806579586513e-01,9.463846683502196155e-01,9.489570260047910377e-01,9.947267174720766381e-01,9.848852753639220081e-01,9.455903172492979847e-01,9.061539769172669567e-01,8.891195058822629615e-01,9.721183776855467640e-01,9.528109431266782448e-01,9.204154610633850098e-01,9.324547052383423962e-01,1.014370441436767800e+00,9.845079779624940075e-01,9.798367619514464222e-01,nan,1.003159880638122337e+00,nan,9.720059633255003773e-01,nan
9.749433994293209560e-01,9.556509256362916149e-01,9.613229632377624512e-01,1.020957589149475098e+00,9.590207934379577637e-01,9.594785571098329857e-01,9.045252203941344105e-01,8.876292705535886451e-01,9.314820170402525745e-01,9.382207989692690209e-01,9.509415030479432263e-01,9.630057215690611683e-01,1.008970856666564719e+00,9.922404885292049892e-01,9.832797646522521973e-01,nan,1.000890374183654563e+00,nan,1.002143263816833496e+00,nan
9.662829041481018066e-01,9.296714067459106445e-01,9.842647314071656384e-01,9.894929528236388050e-01,9.832311272621153675e-01,9.301304221153261498e-01,9.373251199722287819e-01,9.026355743408204235e-01,9.446262717247010388e-01,9.336033463478088379e-01,9.512250423431396484e-01,9.265492558479307972e-01,9.793591499328612171e-01,9.839773774147033691e-01,9.708762168884276234e-01,nan,1.005439162254333496e+00,nan,9.413460493087768555e-01,nan
9.473435282707214355e-01,9.426517486572264515e-01,9.583851695060729980e-01,9.376175999641418457e-01,9.666928648948670544e-01,9.028020501136779785e-01,9.399619102478028454e-01,9.077699184417725720e-01,9.636182785034177467e-01,8.789892792701722302e-01,9.263866543769837536e-01,9.457654356956481934e-01,9.730564951896667480e-01,9.861035346984864391e-01,1.004850983619689941e+00,nan,1.003760218620300293e+00,nan,1.011138558387756570e+00,nan
9.890368580818176270e-01,9.475682973861695446e-01,9.627829194068907581e-01,9.887146949768066406e-01,9.850312471389770508e-01,9.251962304115296520e-01,9.198009371757506214e-01,9.196299314498900257e-01,9.585788249969482422e-01,9.341351389884946510e-01,9.194402694702146217e-01,9.749518632888793945e-01,9.622652530670166016e-01,9.724340438842772327e-01,9.531451463699339710e-01,nan,1.002104043960571289e+00,nan,1.029296755790710449e+00,nan
9.554792642593383789e-01,9.045155048370360218e-01,9.356528520584106445e-01,9.852753877639770508e-01,9.986588358879088245e-01,9.422183632850650303e-01,9.372684955596926049e-01,8.885877132415771484e-01,9.278096556663514294e-01,9.293181896209715687e-01,9.333435893058777966e-01,9.498099684715272106e-01,9.806779623031616211e-01,9.746606945991516113e-01,1.010888695716857910e+00,nan,9.770492911338806152e-01,nan,1.002304077148437500e+00,nan
9.431168437004088245e-01,9.493777155876159668e-01,9.624691009521484375e-01,1.007787227630615234e+00,9.738345742225650303e-01,9.263759255409239612e-01,9.190309643745422363e-01,9.169139266014100231e-01,9.073690176010131836e-01,9.211531877517697975e-01,9.336234927177428089e-01,9.212887883186340332e-01,9.747597575187684216e-01,9.927649497985839844e-01,1.005936264991760254e+00,nan,1.008301734924316406e+00,nan,1.015140056610107422e+00,nan
9.652934670448304333e-01,9.678484797477722168e-01,9.355713129043582432e-01,1.011743664741515891e+00,1.006035447120666504e+00,9.555123448371888317e-01,9.363427758216857910e-01,8.819121718406676136e-01,9.386914372444153942e-01,9.078280925750732422e-01,9.127320647239681728e-01,9.376602768898010254e-01,9.935380220413208008e-01,9.712099432945251465e-01,1.002369880676269531e+00,nan,1.000997900962829812e+00,nan,9.853423833847041458e-01,nan
9.762597680091855690e-01,9.772654771804808460e-01,9.467488527297970302e-01,9.732995033264162377e-01,9.519739151000975452e-01,9.472497105598447487e-01,8.996255993843077503e-01,9.062404632568360485e-01,9.242020845413208008e-01,9.283581972122192383e-01,9.554851651191712536e-01,9.481297731399536133e-01,9.693824648857115589e-01,9.561836719512939453e-01,9.421269893646240234e-01,nan,1.002219319343566895e+00,nan,9.509601593017575905e-01,nan
9.791064858436584473e-01,9.482581019401550293e-01,9.002738595008850098e-01,9.870635867118835449e-01,9.701148867607117809e-01,9.085068106651303932e-01,9.365656375885007545e-01,8.865550756454466663e-01,9.544939398765566185e-01,9.231405854225157581e-01,9.390642046928402431e-01,9.177380800247192383e-01,9.842042922973631702e-01,9.815440177917478248e-01,9.995859861373900257e-01,nan,9.794650673866274193e-01,nan,1.001256942749023438e+00,nan
9.622461199760435901e-01,9.439319372177124023e-01,9.727561473846435547e-01,1.012732863426208496e+00,9.689794778823852539e-01,9.141702651977537952e-01,9.257385134696960449e-01,9.031913280487060547e-01,9.343505501747133568e-01,8.786092996597288929e-01,8.915329575538636364e-01,9.241194128990170009e-01,9.880366325378420189e-01,9.722740054130551979e-01,9.898695349693299450e-01,nan,1.000577807426452637e+00,nan,9.830706119537352405e-01,nan
9.554836153984066494e-01,8.958525657653808594e-01,8.976446986198426403e-01,9.865523576736447975e-01,9.560626745224000134e-01,9.247130751609802246e-01,8.990038633346556507e-01,8.426858782768249512e-01,9.259741902351378284e-01,8.950836062431334339e-01,8.822001218795776367e-01,9.210823178291321911e-01,9.903136491775511585e-01,9.889962077140808105e-01,9.825311899185179554e-01,nan,9.954162836074827991e-01,nan,9.703741669654848412e-01,nan
9.716726541519166149e-01,8.772168159484863281e-01,9.643819332122801624e-01,9.941293001174924537e-01,9.698310494422913708e-01,9.332325458526612438e-01,8.752692341804504395e-01,8.992921710014342151e-01,9.279250502586365856e-01,9.011828303337096058e-01,9.397298693656920276e-01,9.159858822822567470e-01,1.001362085342407227e+00,9.623560309410096325e-01,9.874768257141112171e-01,nan,1.015638470649719238e+00,nan,9.617574810981748268e-01,nan
9.571654200553894043e-01,9.352299571037292480e-01,9.595797061920166016e-01,9.978713393211363636e-01,9.717372059822082520e-01,9.365782141685485840e-01,9.168571233749388538e-01,8.773814439773558460e-01,9.207760095596312366e-01,8.773031830787657581e-01,9.066793322563172497e-01,9.306111335754394531e-01,9.729871749877927467e-01,1.013479232788085938e+00,9.876649975776672363e-01,nan,1.002509355545043945e+00,nan,9.917191863059996448e-01,nan
9.649526476860044166e-01,9.237686395645140491e-01,8.980046510696411133e-01,9.548245072364808239e-01,9.591263532638547584e-01,9.373559951782225452e-01,8.940564393997192383e-01,9.106480479240416370e-01,9.398012161254883923e-01,8.869166970252990723e-01,9.249297976493835449e-01,9.177896976470948376e-01,9.886283278465272106e-01,9.535512328147888184e-01,1.003295183181762695e+00,nan,1.011133313179015891e+00,nan,9.690282344818114124e-01,nan
9.715316891670228161e-01,9.390020966529846191e-01,9.198655486106871448e-01,9.886752963066099964e-01,9.301498532295230381e-01,9.137451648712158203e-01,9.107000827789305530e-01,9.028535485267640270e-01,9.001645445823668323e-01,9.153646230697631836e-01,9.204342961311340332e-01,9.198870658874511719e-01,9.760462641716002308e-01,9.946134090423586205e-01,1.009365558624267578e+00,nan,1.029842257499694824e+00,nan,9.914878010749815784e-01,nan
9.339653849601744495e-01,9.395707249641418457e-01,9.823312759399414062e-01,9.753260016441344105e-01,9.929807186126707874e-01,9.381048679351805530e-01,8.933743238449095569e-01,8.939399719238282360e-01,9.304558038711550072e-01,8.931059837341308594e-01,9.219980239868161842e-01,8.924639225006103516e-01,1.005715966224670410e+00,9.595548510551451526e-01,9.732524156570433460e-01,nan,9.511964917182922363e-01,nan,1.020892620086669922e+00,nan
9.657464623451234020e-01,9.496843218803403541e-01,9.613453745841984421e-01,9.606041312217712402e-01,9.701213836669918544e-01,8.651993870735168457e-01,8.903223872184754528e-01,9.091653227806092419e-01,9.234566688537597656e-01,9.166726469993592419e-01,9.487524032592770107e-01,9.199196696281431995e-01,9.673055410385134056e-01,9.578825831413265712e-01,9.972218871116638184e-01,nan,1.020990848541259544e+00,nan,1.033370733261108620e+00,nan
9.823205471038816139e-01,9.442617297172546387e-01,9.359317421913145862e-01,9.658822417259216309e-01,9.985105395317076526e-01,9.365878105163574219e-01,9.086203575134274013e-01,9.035373330116274193e-01,9.116731882095335804e-01,8.954204916954040527e-01,9.162102937698366478e-01,9.113676548004150391e-01,9.911441206932067871e-01,9.717049002647399902e-01,1.002987742424011230e+00,nan,1.021813392639159934e+00,nan,1.027688741683959961e+00,nan
9.764019250869752087e-01,9.136266708374024548e-01,9.412276148796080433e-01,9.558936953544615589e-01,9.533035159111024059e-01,9.147427082061767578e-01,9.008749723434448242e-01,9.139721393585203968e-01,9.180176258087158203e-01,8.910850882530212402e-01,9.306576251983641468e-01,8.867707848548890270e-01,9.972634315490721546e-01,1.020528435707092285e+00,1.012801885604858620e+00,nan,1.029835343360900879e+00,nan,1.022934675216674805e+00,nan
9.437413811683653675e-01,9.292767643928527832e-01,9.603606462478635475e-01,9.319350123405456543e-01,9.511290788650511585e-01,9.464348554611206055e-01,8.866728544235228382e-01,8.901487588882446289e-01,9.386930465698239967e-01,9.081218838691712536e-01,9.174697399139404297e-01,9.050657153129576526e-01,9.988704323768613502e-01,9.653323888778686523e-01,9.651648402214050293e-01,nan,9.989404082298277698e-01,nan,9.735464453697203480e-01,nan
9.119703769683837891e-01,9.393727183341982201e-01,9.517534375190735974e-01,9.578654766082763672e-01,1.003687024116515891e+00,9.487200379371646397e-01,8.990836739540098987e-01,8.805077075958253063e-01,9.241210818290711559e-01,8.718078136444090687e-01,9.371005892753599964e-01,9.135542511940002441e-01,9.686844348907471813e-01,9.754207134246826172e-01,9.784081578254699707e-01,nan,9.734675884246823951e-01,nan,9.794393181800840065e-01,nan
9.467419385910034180e-01,9.666684269905088112e-01,9.600873589515686035e-01,9.974902272224424049e-01,9.949381947517396130e-01,9.364932775497437634e-01,8.701559305191040039e-01,8.871260881423950195e-01,8.967577219009398304e-01,8.902255296707154431e-01,9.329177737236026280e-01,8.493793606758116566e-01,9.711735248565673828e-01,9.396556019783020020e-01,1.001077175140380859e+00,nan,1.000913381576537864e+00,nan,9.876030683517456055e-01,nan
9.420979619026184082e-01,9.472600221633912243e-01,9.407256245613095924e-01,9.611685872077939674e-01,1.000363349914550781e+00,9.238930940628051758e-01,8.874343037605284534e-01,9.039391875267027698e-01,9.107211232185363770e-01,9.226197004318236194e-01,9.323090910911560059e-01,9.325771331787108265e-01,9.623877406120300293e-01,9.529442787170407936e-01,1.000010013580322488e+00,nan,1.018651962280273438e+00,nan,1.012049317359924316e+00,nan
9.604925513267518200e-01,9.507045149803160511e-01,9.308133721351622425e-01,9.944431781768799938e-01,9.632535576820372425e-01,9.252904653549195446e-01,8.526133894920348011e-01,8.894710540771484375e-01,9.239711761474608265e-01,8.955377936363219105e-01,9.162188768386841931e-01,9.199677109718321644e-01,9.746535420417784534e-01,9.832354784011839710e-01,1.006498336791991965e+00,nan,9.856904745101927601e-01,nan,1.001431822776794434e+00,nan
9.254987239837647595e-01,9.300738573074339710e-01,9.461368322372436523e-01,9.767957925796507679e-01,9.587939977645871803e-01,8.911731839179991566e-01,8.732869625091551624e-01,8.917539715766905628e-01,9.084368348121644177e-01,9.056609272956848145e-01,9.283027052879332386e-01,9.281073212623598412e-01,9.918171167373656116e-01,9.928979277610777698e-01,9.962040185928343616e-01,nan,9.942962527275085449e-01,nan,1.015100955963134766e+00,nan
9.755347371101378284e-01,9.329046010971070446e-01,9.494102001190182216e-01,9.429822564125057704e-01,9.424352645874024548e-01,9.145665764808653675e-01,8.762288689613343395e-01,9.058264493942259632e-01,8.911810517311096191e-01,8.789274692535400391e-01,8.834102153778076172e-01,9.092455506324768066e-01,9.731932282447813831e-01,9.975256919860839844e-01,1.006753563880920410e+00,nan,1.018643736839294434e+00,nan,9.863268733024596058e-01,nan
9.818242192268371582e-01,9.443337321281431995e-01,9.585251212120056152e-01,1.001544117927551270e+00,8.902161121368408203e-01,9.171102643013000488e-01,8.808604478836058460e-01,8.717368841171263538e-01,9.125583171844482422e-01,9.324394464492797852e-01,8.919880390167235218e-01,9.143947958946228027e-01,1.006028890609740989e+00,9.888277053833007812e-01,9.808730483055113636e-01,nan,1.004062891006469505e+00,nan,9.553560018539427601e-01,nan
9.021487236022948109e-01,9.165417551994323730e-01,9.589537382125854492e-01,9.847546219825743519e-01,9.651575684547424316e-01,9.192738533020019531e-01,8.601473569869996227e-01,8.646005988121031605e-01,8.822752833366394043e-01,9.163734912872314453e-01,9.136696457862854004e-01,9.084094762802124023e-01,9.857892990112303577e-01,9.830887317657469593e-01,9.950289130210877575e-01,nan,1.020908355712890625e+00,nan,9.907930493354796253e-01,nan
9.650833606719969593e-01,9.412530660629272461e-01,9.587482810020445667e-01,9.752736687660216175e-01,9.580392837524414062e-01,9.312596917152403675e-01,8.827881217002867542e-01,9.025182723999024548e-01,9.193324446678160511e-01,8.859731554985047497e-01,9.342119097709655762e-01,9.017549753189088024e-01,9.955331087112424537e-01,1.022065997123718262e+00,9.908662438392640270e-01,nan,1.006660938262939453e+00,nan,9.984859824180606358e-01,nan
