1.212305565443732691e+00,5.417358911370500490e-02,1.796806675469855008e-01,-2.900787524482801305e-01,-2.395377481459359803e+00,-1.966328353745933954e+00,-1.546195210587813507e-01,1.264637850668739148e-02,5.018215448667254996e+00,3.693392003730278650e-01,3.380355882957528646e+00,-4.524072274876234645e-01,7.342953856684011349e-01,1.643336640213469424e-01,-5.956284771408234535e-01,-1.075599319080854155e+00,-4.872931750059303013e+00,-3.337711106600947719e+00,1.671022808595786224e-01,2.142237701951544615e+00,-1.064582736469337765e-01,-1.064582736469337765e-01,-1.064582736469337765e-01,-1.064582736469337765e-01,-1.130330093657581081e+00,-1.318052850062390036e+00,-7.879885354836131395e-01,-2.796030169442078162e+00,-2.899042630339901727e+00,-1.066581825140975992e+00,-6.210086125233809096e-01,1.323036358521448186e+00,-3.665837967920614116e+00,-3.145872969958913412e+00,-1.148709143688844359e+00,9.608851449021350577e-01
-1.361185196287540977e-01,6.250798743891032572e-02,-4.616301735396726585e-02,-5.892224659106294338e-01,-3.373771100647120907e-02,-3.136474674686836051e-01,-2.031497356976388335e-01,-1.264637850668739148e-02,-3.905135041600228951e-01,1.341681176865212599e+00,1.453944576685195944e+00,1.352459501120890639e+00,-1.056594809605672092e+00,-4.223375165348731697e-01,2.120307894169823626e-01,4.978229667554283366e-02,1.769341051211182014e+00,1.979657464421746615e+00,7.174238615307702016e-01,1.441082523063685006e+00,1.623006719160662970e+00,1.623006719160662970e+00,1.623006719160662970e+00,1.623006719160662970e+00,-1.718041197453715974e+00,-1.397255730643012006e+00,4.641681017864884851e-02,7.358371460597366021e-01,1.523476771286008224e+00,3.420427908096598246e-01,7.153888986114486093e-01,3.423496124209906011e-01,9.457022027259451846e-01,1.121586872817770253e+00,1.215659363218397848e+00,7.884644906124502750e-01
-2.764907429959350682e-01,-1.750223648289414846e-01,-1.065300400476216179e-02,7.251968811207808452e-01,-2.586557843828926617e-02,-1.423476967742398902e-01,-5.394754092415233737e-01,-7.932728336005842040e-01,1.262738276924654013e+00,2.067797019775397427e+00,1.477437397493432947e+00,1.073871892615354984e+00,4.864896965090657194e-02,4.979310019846770463e-01,-1.009978722108352045e+00,-6.139816589984732342e-01,1.803131638144202187e+00,2.174273340128237697e-01,4.456060822922096598e-01,-1.676993469452844998e+00,7.730541440478845283e-01,7.730541440478845283e-01,7.730541440478845283e-01,7.730541440478845283e-01,3.703658790532117218e-01,3.414934080187350673e-01,-7.101995606356775737e-02,-4.185156947761138335e-01,4.873227592485918080e-01,1.448963834193414124e+00,1.110309113727112607e+00,-2.907062401741290422e-02,7.760059664772196442e-01,1.463492660732258033e+00,8.403897399740333229e-01,-1.071355620194187619e-01
3.402962990719229919e-01,-1.250159748775245445e-02,9.942803737773391048e-03,-7.342618421348500179e-01,-7.838394857169878049e-01,-7.720553045383693469e-02,-4.875593656743556492e-01,4.253781861336368708e-01,1.078004343819018773e+00,-6.783781231341037277e-01,5.142317443572230751e-01,-2.309657950857914588e-01,-6.826058554143097368e-01,-7.772982308209541724e-01,4.936594715433428315e-01,5.295026100945060543e-01,-1.745899189221878700e+00,3.349114117891668352e-01,-1.128126287806147099e+00,2.027244137411699842e+00,3.675702164550233020e-01,3.675702164550233020e-01,3.675702164550233020e-01,3.675702164550233020e-01,-3.147754640624843003e-01,-5.548004585737309480e-01,1.044694803563157581e-01,-3.527186686905772750e-02,-2.935354458383541698e-01,-2.253158542738693093e+00,-1.654526360889948533e+00,-1.764947547225075297e+00,-1.054427134497594593e-01,-2.032623020331675523e+00,-1.546883357360646638e+00,-1.911732739218122701e+00
-2.467148168271734443e-01,-1.375175723656101023e-01,7.102002669843543101e-03,4.351181286725007147e-01,1.984901997547314778e+01,2.054632179202505071e+01,1.970552436267176688e+01,1.887759409814729850e+01,-2.244868047865976601e-01,-1.768808143282956769e+00,-3.197633943338193951e+00,-1.850107451357255295e+00,-1.694656452183368955e+01,-1.913008182872500385e+01,-1.836575089705676689e+01,-1.750224866756819608e+01,2.639536063101804775e+00,3.432399419535006935e+00,4.775415487681190285e+00,2.209923854785000419e+00,1.544608875790884017e+00,1.544608875790884017e+00,1.544608875790884017e+00,1.544608875790884017e+00,-2.488428846739446088e-02,2.222529584294801186e+00,8.945865727414881174e-02,2.156727506451482590e+00,1.875847841002046268e-01,2.729792311641999980e+00,2.208662889602435619e+00,3.229460944562668079e+00,-1.881525458160786535e+00,3.218838924534922263e+00,8.315806141536261631e-01,4.196768387521863097e+00
1.063425934599924599e-01,0.000000000000000000e+00,-1.917540720857062800e-02,-5.892224659106294338e-01,-1.923836740625605302e+01,-2.090581004320069169e+01,-1.938951366269764875e+01,-1.947197388796106665e+01,-1.739772737096203281e+00,2.060259485073746288e-01,1.712365605575368210e+00,1.257215874281375712e+00,1.568321159121165032e+01,1.739471833665955813e+01,1.637978312137256509e+01,1.558336741389239322e+01,1.639018125075479393e+00,-2.025243295362431917e-01,1.982934440694669731e-01,-1.381943379250770265e+00,-1.135911921830407012e+00,-1.135911921830407012e+00,-1.135911921830407012e+00,-1.135911921830407012e+00,2.235547367198567503e+00,9.406204528510555551e-01,6.321096212536246872e-01,3.501802770642912788e-01,1.188740104936171660e+00,8.320540589262537257e-01,7.131534959589792555e-01,6.106245437123013486e-01,4.130455267694107313e+00,1.980504481348811963e+00,3.227667153780368281e+00,1.359298352577423152e+00
-2.764907429959350682e-01,-2.708679455685990556e-01,-8.877503337301591302e-02,-7.705216861908045223e-01,-7.534755458111637161e-01,-3.619009240023338125e-02,4.141997388946522807e-01,6.173732052804636883e-01,1.162186895614002680e+00,-6.733530999997721089e-01,2.845241631215595368e-01,-4.238341394357716396e-01,-1.216224241272748779e-01,-9.843586474878575077e-01,-5.341233626534485079e-01,-7.889739745852684116e-01,-9.867221663906965423e-01,-7.005062637532637471e-01,5.199257500490636445e-03,6.945854041515783228e-01,8.863668739457313261e-01,8.863668739457313261e-01,8.863668739457313261e-01,8.863668739457313261e-01,7.779369731460082649e-02,1.366506610104451624e+00,1.086268197755482917e-01,1.385464958897220766e+00,1.306136573748112983e+00,-1.253426098369180841e-01,1.172805326935063341e+00,2.488662293417780724e-01,1.337820084964622014e+00,-1.229977089528319772e-01,1.716015983229775221e+00,-2.343626305952554445e-01
-3.615648177639063654e-01,-3.542119288204671479e-01,-7.173022696539266274e-02,-1.278159502975375172e+00,5.825378100450642194e-01,-1.918074897212198038e-01,-1.294515260251124733e+00,-1.506068713067783227e+00,-4.606656306558557512e-01,-6.482279843281137932e-01,-2.482408065399700270e+00,-2.473953207155989986e+00,-7.996674386368158860e-01,-9.843586474878757153e-01,-3.175606174321436104e+00,-2.747077643823632620e+00,4.261311921476489406e-01,-3.191309760907973248e-01,-1.241757992553384149e+00,-1.685532461504332336e+00,-1.016173139197328545e+00,-1.016173139197328545e+00,-1.016173139197328545e+00,-1.016173139197328545e+00,1.519699886144362244e+00,1.040244782534561901e-01,2.542195096466258186e-01,3.160599172660032430e-01,-1.804323014589414298e-01,-1.886286617634075902e-01,-3.193960584141191661e-01,-3.638802715455717318e-01,-2.306594676444431447e-01,4.836539334681992930e-01,-3.911286219858650104e-01,3.582465497260401976e-01
-5.997722271142638117e-01,-5.875750819257348212e-01,-5.965682242667189050e-02,-7.614567251768963319e-01,-1.474337970982743773e+00,-1.253383533461370547e+00,-2.584516081931184761e+00,-5.288485557337336829e-01,-2.322035387011462948e+00,-2.839138070894455246e-01,-3.993779537393913337e-01,8.381439161876103050e-01,-2.745626224673129556e+00,-2.351614732145462128e+00,-1.343401184855831099e-01,-2.036548500363420389e-01,-1.831400716987747090e+00,-1.875326438365535919e+00,-1.290772582110496280e+00,4.034738800056381636e-01,-1.659421017993620628e+00,-1.659421017993620628e+00,-1.659421017993620628e+00,-1.659421017993620628e+00,-2.462231551484431180e-01,-7.309011289169602410e-01,-7.658365971789058424e-01,-2.540025066498862394e+00,-1.254164739623937042e+00,-1.372082677141386542e+00,-1.832404200856090348e+00,-1.002707797825677982e+00,3.525858974845446636e-01,-8.672443581827523618e-01,-1.865771139795210809e+00,-1.812967254408356155e+00
-1.956703719663906715e-01,-3.750479246336840128e-02,2.698761014539663439e-02,6.164173489526757477e-01,-8.996722935058616422e-01,-5.935175153638103662e-01,1.568767403442942632e+00,-6.553123408004768446e-01,3.110077607981239778e-01,-1.203493040671245407e+00,-2.876565392292819823e+00,-3.633544363926900722e+00,-9.395332263831828179e-01,-1.666343353176462871e+00,-2.745070372909847567e+00,-2.820996811614584932e+00,6.398890453330333683e-01,1.218667625630360379e-01,4.730847526951704185e-01,-7.333537580936042577e-01,2.176289859663732840e-01,2.176289859663732840e-01,2.176289859663732840e-01,2.176289859663732840e-01,-1.422732275017277281e+00,5.952630888918726271e-01,4.651638471888606130e-01,2.247128308222034132e+00,5.563702073935112846e-01,8.273700223089954786e-01,1.029730391268659728e+00,-8.257188697088863050e-02,-1.784320566365519056e+00,-1.000675948470978627e+00,6.518753107113147705e-01,-4.686924504222647614e-02
